"year","crop","area","production","yield","prop_area"
1979,"Tomatoes",150,1300,8.6667,0.000887522488192726
1979,"Vegetables, fresh nes",2440,19400,7.9508,0.0144370324746017
1979,"Walnuts, with shell",20,17,0.85,0.00011833633175903
1979,"Watermelons",11.5,133,11.5652,6.80433907614423e-05
1979,"Wheat",22641.2,35507.808,1.5683,0.133963827731128
1980,"Anise, badian, fennel, coriander",179.705,102.404,0.5698,0.00106892357085534
1980,"Apples",138.9,658,4.7372,0.000826206749905718
1980,"Apricots",2,6.5,3.25,1.18964254846036e-05
1980,"Areca nuts",180.6,181.4,1.0044,0.0010742472212597
1980,"Bananas",291.3,4354,14.9468,0.00173271437183251
1980,"Barley",1771.2,1623.7,0.9167,0.0105354744091649
1980,"Bastfibres, other",488.1,350.906,0.7189,0.0029033226395175
1980,"Beans, dry",9298.6,2751.6,0.2959,0.0553100510055674
1980,"Beans, green",125,320,2.56,0.000743526592787723
1980,"Berries nes",NA,1,NA,NA
1980,"Cabbages and other brassicas",121,1700,14.0496,0.000719733741818516
1980,"Carrots and turnips",16.2,186,11.4815,9.63610464252889e-05
1980,"Cashew nuts, with shell",447.376,180.266,0.4029,0.0026610876238
1980,"Cassava",351.9,5845.3,16.6107,0.002093176064016
1980,"Castor",497.5,204.4,0.4109,0.00295923583929514
1980,"Cauliflowers and broccoli",160,1900,11.875,0.000951714038768286
1980,"Cherries",1.2,2,1.6667,7.13785529076214e-06
1980,"Chickpea",6985,3356.3,0.4805,0.041548266004978
1980,"Chillies and peppers, dry",834.8,509.1,0.6098,0.00496556799727353
1980,"Chillies and peppers, green",3.9,28.5,7.3077,2.3198029694977e-05
1980,"Cocoa, beans",20,6,0.3,0.000118964254846036
1980,"Coconuts",1083.3,4250,3.9232,0.00644369886373552
1980,"Coffee, green",185,149.835,0.8099,0.00110041935732583
1980,"Coir",NA,212.5,NA,NA
1980,"Cotton",7820,4038,0.5164,0.0465150236448
1980,"Cucumbers and gherkins",12.3,74,6.0163,7.3163016730312e-05
1980,"Dry peas",477.7,229.3,0.48,0.00284146122699756
1980,"Eggplants (aubergines)",249,2000,8.0321,0.00148110497283314
1980,"Figs",0.87,2,2.2989,5.17494508580255e-06
1980,"Fruit, citrus nes",3,30,10,1.78446382269054e-05
1980,"Fruit, fresh nes",225,1625,7.2222,0.0013383478670179
1980,"Fruit, stone nes",NA,1.3,NA,NA
1980,"Fruit, tropical fresh nes",325,2310,7.1077,0.00193316914124808
1980,"Garlic",59.3,216,3.6425,0.000352729015618496
1980,"Ginger",40.45,82.44,2.0381,0.000240605205426107
1980,"Grapefruit (inc. pomelos)",2,20,10,1.18964254846036e-05
1980,"Grapes",10.23,195.85,19.1447,6.08502163537473e-05
1980,"Groundnut",6801.3,5005,0.7359,0.0404555793242171
1980,"Jute",940.7,1171.4,1.2452,0.00559548372668329
1980,"Lemons and limes",50,485,9.7,0.000297410637115089
1980,"Lentils",848.8,320.3,0.3774,0.00504884297566575
1980,"Lettuce and chicory",97,550,5.6701,0.000576976636003273
1980,"Linseed",1613.6,269.3,0.1669,0.00959803608097816
1980,"Maize",6004.8,6957,1.1586,0.0357178278749738
1980,"Mangoes, mangosteens, guavas",958.43,8363.3,8.726,0.0057009455386043
1980,"Melons, other (inc.cantaloupes)",21.5,370,17.2093,0.000127886573959488
1980,"Millet",18158.4,9336.9,0.5142,0.108010026259813
1980,"Mushrooms and truffles",NA,1.3,NA,NA
1980,"Nutmeg, mace and cardamoms",87.7,5.5,0.0627,0.000521658257499867
1980,"Okra",295,1700,5.7627,0.00175472275897903
1980,"Onions",251.4,2504.3,9.9614,0.00149538068341467
1980,"Oranges",95,1171,12.3263,0.00056508021051867
1980,"Other oilseeds",598.7,146.1,0.244,0.00356119496881608
1980,"Other pulses",2568.4,752.6,0.293,0.0152773896073279
1980,"Papayas",25.684,413.467,16.0982,0.000152773896073279
1980,"Peaches and nectarines",14.7,78,5.3061,8.74387273118362e-05
1980,"Pears",10.6,64,6.0377,6.30510550683989e-05
1980,"Peas, green",107,1125,10.514,0.000636458763426291
1980,"Pepper (piper spp.)",109.29,29.49,0.2698,0.000650080170606162
1980,"Pigeonpea",2731,1757,0.6434,0.0162445689992262
1980,"Pineapples",45.6,548.98,12.039,0.000271238501048961
1980,"Plums and sloes",7,28,4,4.16374891961125e-05
1980,"Poppy seed",NA,2,NA,NA
1980,"Potato",685.2,8326.6,12.1521,0.00407571537102518
1980,"Pumpkins, squash and gourds",245,1960,8,0.00145731212186394
1980,"Rape and mustard",3470.5,1428,0.4115,0.0206432723221583
1980,"Rice",40151.504,80312,2.0002,0.238829687715381
1980,"Rubber, natural",192.5,148.4,0.7709,0.00114503095289309
1980,"Safflower",733.3,279.4,0.381,0.0043618244039299
1980,"Sesame seed",2471.9,445.8,0.1803,0.0147033870776958
1980,"Sorghum",15809.4,10431,0.6598,0.0940376745281458
1980,"Soybean",608,442,0.727,0.00361651334731948
1980,"Spices, nes",378.6,321.2,0.8484,0.00225199334423546
1980,"Sugarcane",2610.2,128833.408,49.3577,0.0155260248999561
1980,"Sunflower",119.4,66.3,0.5553,0.000710216601430833
1980,"Sweet potatoes",207.2,1313.1,6.3374,0.00123246968020493
1980,"Tea",381.891,569.55,1.4914,0.00227156891237037
1980,"Tobacco, unmanufactured",425.4,438.5,1.0308,0.00253036970057518
1980,"Tomatoes",160,1500,9.375,0.000951714038768286
1980,"Vegetables, fresh nes",2415,19700,8.1573,0.0143649337726588
1980,"Walnuts, with shell",20,18,0.9,0.000118964254846036
1980,"Watermelons",12,140,11.6667,7.13785529076214e-05
1980,"Wheat",22171.696,31830,1.4356,0.131881964665642
1981,"Anise, badian, fennel, coriander",96.544,57.277,0.5933,0.000565523627379045
1981,"Apples",145.89,821.79,5.6329,0.000854576586823924
1981,"Apricots",2,6,3,1.17153552241267e-05
1981,"Areca nuts",185.2,195.9,1.0578,0.00108484189375413
1981,"Bananas",290.9,4580,15.7442,0.00170399841734923
1981,"Barley",1807,2293,1.269,0.0105848234449985
1981,"Bastfibres, other",454.9,341.24,0.7501,0.00266465754572762
1981,"Beans, dry",9038.5,2943.9,0.3257,0.0529446190966347
1981,"Beans, green",125,330,2.64,0.00073220970150792
1981,"Berries nes",NA,1,NA,NA
1981,"Cabbages and other brassicas",128,1800,14.0625,0.00074978273434411
1981,"Carrots and turnips",16.3,188,11.5337,9.54801450766328e-05
1981,"Cashew nuts, with shell",464.465,185.25,0.3988,0.00272068623208701
1981,"Cassava",320.8,5868.1,18.2921,0.00187914297794993
1981,"Castor",557.5,310,0.5561,0.00326565526872532
1981,"Cauliflowers and broccoli",170,2000,11.7647,0.000995805194050772
1981,"Cherries",1,2,2,5.85767761206336e-06
1981,"Chickpea",6584.1,4328,0.6573,0.0385675351655864
1981,"Chillies and peppers, dry",806.4,514.7,0.6383,0.00472363122636789
1981,"Chillies and peppers, green",3.9,28.6,7.3333,2.28449426870471e-05
1981,"Cocoa, beans",20,6,0.3,0.000117153552241267
1981,"Coconuts",1090.8,4138.5,3.794,0.00638955473923871
1981,"Coffee, green",190,118.6,0.6242,0.00111295874629204
1981,"Coir",NA,206.9,NA,NA
1981,"Cotton",8057.4,4186,0.5195,0.0471976515914393
1981,"Cucumbers and gherkins",13,80.5,6.1923,7.61498089568237e-05
1981,"Dry peas",429.2,295,0.6873,0.00251411523109759
1981,"Eggplants (aubergines)",253,2180,8.6166,0.00148199243585203
1981,"Figs",0.87,2,2.2989,5.09617952249512e-06
1981,"Fruit, citrus nes",3,30,10,1.75730328361901e-05
1981,"Fruit, fresh nes",240,1705,7.1042,0.00140584262689521
1981,"Fruit, stone nes",NA,1.3,NA,NA
1981,"Fruit, tropical fresh nes",330,2390,7.2424,0.00193303361198091
1981,"Garlic",60.5,229.7,3.7967,0.000354389495529833
1981,"Ginger",40.71,86.98,2.1366,0.000238466055587099
1981,"Grapefruit (inc. pomelos)",2,20,10,1.17153552241267e-05
1981,"Grapes",10.83,208,19.2059,6.34386485386462e-05
1981,"Groundnut",7428.7,7223,0.9723,0.0435149296767351
1981,"Jute",825.7,1221.8,1.4797,0.00483668440428072
1981,"Lemons and limes",52,500,9.6154,0.000304599235827295
1981,"Lentils",934.9,465.2,0.4976,0.00547634279951804
1981,"Lettuce and chicory",100,570,5.7,0.000585767761206336
1981,"Linseed",1673.3,423,0.2528,0.00980165194826562
1981,"Maize",5934.7,6897.1,1.1622,0.0347635593243124
1981,"Mangoes, mangosteens, guavas",979.64,8515.71,8.6927,0.00573841529588175
1981,"Melons, other (inc.cantaloupes)",22,400,18.1818,0.000128868907465394
1981,"Millet",18180.4,10136.2,0.5575,0.106494922058357
1981,"Mushrooms and truffles",NA,1.4,NA,NA
1981,"Nutmeg, mace and cardamoms",100.6,9.4,0.0934,0.000589282367773574
1981,"Okra",300,1740,5.8,0.00175730328361901
1981,"Onions",250.7,2647.9,10.562,0.00146851977734428
1981,"Oranges",103,1209,11.7379,0.000603340794042526
1981,"Other oilseeds",603.6,160.2,0.2654,0.00353569420664145
1981,"Other pulses",2388,838.6,0.3512,0.0139881341376073
1981,"Papayas",26.87,248.129,9.2344,0.000157395797436143
1981,"Peaches and nectarines",14,76,5.4286,8.20074865688871e-05
1981,"Pears",11,65,5.9091,6.4434453732697e-05
1981,"Peas, green",110,1200,10.9091,0.00064434453732697
1981,"Pepper (piper spp.)",111.02,29.5,0.2657,0.000650319368491274
1981,"Pigeonpea",2842.2,1957.3,0.6887,0.0166486913090065
1981,"Pineapples",48.14,593.23,12.323,0.00028198860024473
1981,"Plums and sloes",7,28,4,4.10037432844435e-05
1981,"Poppy seed",NA,2,NA,NA
1981,"Potato",732,9670,13.2104,0.00428782001203038
1981,"Pumpkins, squash and gourds",250,2100,8.4,0.00146441940301584
1981,"Rape and mustard",4112.9,2304.3,0.5603,0.0240920422506554
1981,"Rice",40708.4,79883.008,1.9623,0.23845668330292
1981,"Rubber, natural",194.2,153.1,0.7884,0.0011375609922627
1981,"Safflower",719.9,335.1,0.4655,0.00421694211292441
1981,"Sesame seed",2593.2,590.2,0.2276,0.0151901295836027
1981,"Sorghum",16599,12061.9,0.7267,0.0972315906826397
1981,"Soybean",475,352,0.7411,0.0027823968657301
1981,"Spices, nes",450.5,336.5,0.7469,0.00263888376423454
1981,"Sugarcane",2666.6,154248,57.8444,0.0156200831203282
1981,"Sunflower",281.8,159,0.5642,0.00165069355107946
1981,"Sweet potatoes",208.5,1501.9,7.2034,0.00122132578211521
1981,"Tea",384.242,559.583,1.4563,0.00225076576101445
1981,"Tobacco, unmanufactured",451.5,480.8,1.0649,0.00264474144184661
1981,"Tomatoes",190,1800,9.4737,0.00111295874629204
1981,"Vegetables, fresh nes",2400,20000,8.3333,0.0140584262689521
1981,"Walnuts, with shell",20,17,0.85,0.000117153552241267
1981,"Watermelons",12.4,145,11.6935,7.26352023895857e-05
1981,"Wheat",22278.8,36312.608,1.6299,0.130502027983637
1982,"Anise, badian, fennel, coriander",151.708,75.978,0.5008,0.000901381385332426
1982,"Apples",153.75,926.98,6.0291,0.000913514040095845
1982,"Apricots",1.7,5,2.9412,1.01006430449622e-05
1982,"Areca nuts",182.6,194.7,1.0663,0.00108492789412359
1982,"Bananas",284.9,4221.3,14.8168,0.00169274894324102
1982,"Barley",1727.5,1992.6,1.1535,0.0102640358001013
1982,"Bastfibres, other",394.3,262.2,0.665,0.002342755030958
1982,"Beans, dry",8671.9,2862.1,0.33,0.0515245684832986
1982,"Beans, green",130,350,2.6923,0.000772402115202991
1982,"Berries nes",NA,1,NA,NA
1982,"Cabbages and other brassicas",134,1900,14.1791,0.000796168334132314
1982,"Carrots and turnips",16.8,200,11.9048,9.98181195031558e-05
1982,"Cashew nuts, with shell",481.043,195.76,0.4069,0.00285814331310456
1982,"Cassava",323.2,5292,16.3738,0.00192031048948928
1982,"Castor",580.2,344.6,0.5939,0.00344729005569827
1982,"Cauliflowers and broccoli",180,2200,12.2222,0.00106947985181953
1982,"Cherries",1,2,2,5.9415547323307e-06
1982,"Chickpea",7868.1,4642.1,0.59,0.0467487467894512
1982,"Chillies and peppers, dry",818,538.9,0.6588,0.00486019177104651
1982,"Chillies and peppers, green",4,30.8,7.7,2.37662189293228e-05
1982,"Cocoa, beans",20,6,0.3,0.000118831094646614
1982,"Coconuts",1149.2,4767,4.1481,0.00682803469839444
1982,"Coffee, green",194,152.1,0.784,0.00115266161807216
1982,"Coir",NA,238.4,NA,NA
1982,"Cotton",7870.7,4000,0.5082,0.0467641948317552
1982,"Cucumbers and gherkins",13.5,83.7,6.2,8.02109888864645e-05
1982,"Dry peas",432.6,299,0.6912,0.00257031657720626
1982,"Eggplants (aubergines)",258,2300,8.9147,0.00153292112094132
1982,"Figs",0.87,2,2.2989,5.16915261712771e-06
1982,"Fruit, citrus nes",3,30,10,1.78246641969921e-05
1982,"Fruit, fresh nes",240,1780,7.4167,0.00142597313575937
1982,"Fruit, stone nes",NA,1.2,NA,NA
1982,"Fruit, tropical fresh nes",340,2495,7.3382,0.00202012860899244
1982,"Garlic",63.4,245,3.8644,0.000376694570029766
1982,"Ginger",43.83,94.17,2.1485,0.000260418343918055
1982,"Grapefruit (inc. pomelos)",2,20,10,1.18831094646614e-05
1982,"Grapes",11.43,250,21.8723,6.79119705905399e-05
1982,"Groundnut",7215.3,5282.3,0.7321,0.0428700998601857
1982,"Jute",734.2,1070.2,1.4576,0.0043622894844772
1982,"Lemons and limes",53,500,9.434,0.000314902400813527
1982,"Lentils",945.2,496.5,0.5253,0.00561595753299898
1982,"Lettuce and chicory",100,600,6,0.00059415547323307
1982,"Linseed",1820.2,482.5,0.2651,0.0108148179237883
1982,"Maize",5720.3,6548.5,1.1448,0.0339874755353513
1982,"Mangoes, mangosteens, guavas",1001.54,8662.81,8.6495,0.00595070472661849
1982,"Melons, other (inc.cantaloupes)",23.5,440,18.7234,0.000139626536209771
1982,"Millet",16853.296,8583.4,0.5093,0.10013478060417
1982,"Mushrooms and truffles",NA,1.3,NA,NA
1982,"Nutmeg, mace and cardamoms",103.3,8.05,0.0779,0.000613762603849761
1982,"Okra",305,1770,5.8033,0.00181217419336086
1982,"Onions",234.9,2426.6,10.3304,0.00139567120662448
1982,"Oranges",107,1258,11.757,0.000635746356359385
1982,"Other oilseeds",497.9,117.6,0.2362,0.00295830010122746
1982,"Other pulses",2469.2,793.3,0.3213,0.014670886945071
1982,"Papayas",27.06,358.457,13.2467,0.000160778471056869
1982,"Peaches and nectarines",15.5,78,5.0323,9.20940983511259e-05
1982,"Pears",11,65,5.9091,6.53571020556377e-05
1982,"Peas, green",111,1240,11.1712,0.000659512575288708
1982,"Pepper (piper spp.)",111,29.2,0.2631,0.000659512575288708
1982,"Pigeonpea",3004,2236.5,0.7445,0.0178484304159214
1982,"Pineapples",83.49,643.1,7.7027,0.00049606040460229
1982,"Plums and sloes",7,28,4,4.15908831263149e-05
1982,"Poppy seed",NA,2,NA,NA
1982,"Potato",762.7,9911.8,12.9957,0.00453162379434863
1982,"Pumpkins, squash and gourds",260,2180,8.3846,0.00154480423040598
1982,"Rape and mustard",4399.3,2381.5,0.5413,0.0261386817339425
1982,"Rice",38262,70771.696,1.8497,0.227335767168437
1982,"Rubber, natural",196.2,152.9,0.7793,0.00116573303848328
1982,"Safflower",748.5,421.5,0.5631,0.00444725371714953
1982,"Sesame seed",2216.7,551.7,0.2489,0.0131706443751575
1982,"Sorghum",16376.2,10753.4,0.6566,0.097300088607594
1982,"Soybean",770,491,0.6377,0.00457499714389464
1982,"Spices, nes",435.1,327.3,0.7522,0.00258517046403709
1982,"Sugarcane",3193.3,186357.6,58.3589,0.0189731667267516
1982,"Sunflower",462.2,229.7,0.497,0.00274618659728325
1982,"Sweet potatoes",224.6,1696,7.5512,0.00133447319288148
1982,"Tea",394.999,560.732,1.4196,0.00234690817771589
1982,"Tobacco, unmanufactured",443.8,520.1,1.1719,0.00263686199020837
1982,"Tomatoes",180,1750,9.7222,0.00106947985181953
1982,"Vegetables, fresh nes",2500,21100,8.44,0.0148538868308268
1982,"Walnuts, with shell",22,20,0.9091,0.000130714204111275
1982,"Watermelons",13,153,11.7692,7.72402115202991e-05
1982,"Wheat",22144.4,37451.808,1.6913,0.131572164614624
1983,"Anise, badian, fennel, coriander",181.524,116.173,0.64,0.00104347106288338
1983,"Apples",161.71,966.6,5.9774,0.000929572428873712
1983,"Apricots",1.9,5.5,2.8947,1.09219443130298e-05
1983,"Areca nuts",184.3,202.2,1.0971,0.00105942859836389
1983,"Bananas",282.9,4647.7,16.4288,0.0016262200242927
1983,"Barley",1482.8,1866.8,1.259,0.00852371527755822
1983,"Bastfibres, other",395,298,0.7544,0.00227061473876146
1983,"Beans, dry",9113.2,3501.7,0.3842,0.052386243638686
1983,"Beans, green",132,355,2.6894,0.000758787710168388
1983,"Berries nes",NA,1,NA,NA
1983,"Cabbages and other brassicas",141,2000,14.1844,0.000810523235861687
1983,"Carrots and turnips",17,204,12,9.77226596428984e-05
1983,"Cashew nuts, with shell",492.492,201.44,0.409,0.00283103694663825
1983,"Cassava",301.6,5340.9,17.7086,0.00173371494989989
1983,"Castor",623.4,404.5,0.6489,0.00358354741302252
1983,"Cauliflowers and broccoli",190,2300,12.1053,0.00109219443130298
1983,"Cherries",1.3,3,2.3077,7.47290926680988e-06
1983,"Chickpea",7398.9,5289.9,0.715,0.0425317756724612
1983,"Chillies and peppers, dry",808.1,566.5,0.701,0.00464527536808389
1983,"Chillies and peppers, green",4.1,31.6,7.7073,2.35684061491696e-05
1983,"Cocoa, beans",20,6,0.3,0.000114967834873998
1983,"Coconuts",1165.6,4315.2,3.7021,0.00670032541645661
1983,"Coffee, green",201,130,0.6468,0.00115542674048368
1983,"Coir",NA,215.8,NA,NA
1983,"Cotton",7721,3393,0.4395,0.044383332653107
1983,"Cucumbers and gherkins",14,87,6.2143,8.04774844117987e-05
1983,"Dry peas",450,339.4,0.7542,0.00258677628466496
1983,"Eggplants (aubergines)",262,2360,9.0076,0.00150607863684938
1983,"Figs",0.87,2,2.2989,5.00110081701892e-06
1983,"Fruit, citrus nes",3.2,30,9.375,1.83948535798397e-05
1983,"Fruit, fresh nes",240,1830,7.625,0.00137961401848798
1983,"Fruit, stone nes",NA,1.2,NA,NA
1983,"Fruit, tropical fresh nes",345,2570,7.4493,0.00198319515157647
1983,"Garlic",80.7,311,3.8538,0.000463895213716582
1983,"Ginger",48.96,121.31,2.4777,0.000281441259771547
1983,"Grapefruit (inc. pomelos)",2.1,26,12.381,1.20716226617698e-05
1983,"Grapes",12.05,237.02,19.6697,6.92681205115839e-05
1983,"Groundnut",7539,7085,0.9398,0.0433371253557536
1983,"Jute",759.8,1138.5,1.4984,0.00436762804686319
1983,"Lemons and limes",50,500,10,0.000287419587184995
1983,"Lentils",996.4,488.7,0.4905,0.00572769753342259
1983,"Lettuce and chicory",102,612,6,0.00058633595785739
1983,"Linseed",1404,375.4,0.2674,0.00807074200815467
1983,"Maize",5859,7922,1.3521,0.0336798272263377
1983,"Mangoes, mangosteens, guavas",1022.22,8833.8,8.6418,0.00587612100824492
1983,"Melons, other (inc.cantaloupes)",25,470,18.8,0.000143709793592498
1983,"Millet",18028,12232,0.6785,0.103632006355422
1983,"Mushrooms and truffles",NA,1.3,NA,NA
1983,"Nutmeg, mace and cardamoms",112.6,8.9,0.079,0.000647268910340609
1983,"Okra",315,1850,5.873,0.00181074339926547
1983,"Onions",270.4,2699.1,9.9819,0.00155436512749645
1983,"Oranges",125,1358,10.864,0.000718548967962488
1983,"Other oilseeds",599.3,176.3,0.2942,0.00344501117199935
1983,"Other pulses",2397.7,887.3,0.3701,0.0137829188838693
1983,"Papayas",26.96,325.544,12.0751,0.000154976641410149
1983,"Peaches and nectarines",15.8,70,4.4304,9.08245895504585e-05
1983,"Pears",11.7,70,5.9829,6.72561834012889e-05
1983,"Peas, green",115,1250,10.8696,0.000661065050525489
1983,"Pepper (piper spp.)",110.44,26.61,0.2409,0.000634852384174218
1983,"Pigeonpea",2926.1,1988.9,0.6797,0.0168203690812403
1983,"Pineapples",87.2,671.82,7.7044,0.000501259760050632
1983,"Plums and sloes",7.5,30,4,4.31129380777493e-05
1983,"Poppy seed",NA,2.5,NA,NA
1983,"Potato",735,9956,13.5456,0.00422506793161943
1983,"Pumpkins, squash and gourds",265,2250,8.4906,0.00152332381208048
1983,"Rape and mustard",3826.7,2207.2,0.5768,0.0219973706856164
1983,"Rice",41244,90048,2.1833,0.237086669077159
1983,"Rubber, natural",199.7,165.9,0.8307,0.00114795383121687
1983,"Safflower",782.1,395.9,0.5062,0.0044958171827477
1983,"Sesame seed",2203.6,558.8,0.2536,0.0126671560464171
1983,"Sorghum",16432,11919,0.7254,0.0944575731324769
1983,"Soybean",836,614.3,0.7348,0.00480565549773312
1983,"Spices, nes",529.8,376,0.7097,0.00304549794581221
1983,"Sugarcane",3357.6,189505.6,56.4408,0.0193008001186468
1983,"Sunflower",696,299.6,0.4305,0.00400088065361513
1983,"Sweet potatoes",216.7,1586.9,7.323,0.00124567649085977
1983,"Tea",396.066,581.484,1.4681,0.00227674252436025
1983,"Tobacco, unmanufactured",502.7,581.6,1.157,0.00288971652955794
1983,"Tomatoes",200,2000,10,0.00114967834873998
1983,"Vegetables, fresh nes",2550,21600,8.4706,0.0146583989464348
1983,"Walnuts, with shell",22,20,0.9091,0.000126464618361398
1983,"Watermelons",13.5,160,11.8519,7.76032885399487e-05
1983,"Wheat",23567.408,42793.904,1.8158,0.135474693567607
1984,"Anise, badian, fennel, coriander",122.629,74.223,0.6053,0.000710090721589908
1984,"Apples",164.94,985.9,5.9773,0.000955095153830165
1984,"Apricots",1.7,5,2.9412,9.84395393180115e-06
1984,"Areca nuts",186.1,189.5,1.0183,0.00107762342747541
1984,"Bananas",301.8,5247.7,17.388,0.00174759135095152
1984,"Barley",1386,1834,1.3232,0.00802571773498611
1984,"Bastfibres, other",395.5,281.7,0.7123,0.00229016692942785
1984,"Beans, dry",9062.6,3115.2,0.3437,0.0524775393543183
1984,"Beans, green",133,360,2.7068,0.000770144631135031
1984,"Berries nes",NA,1,NA,NA
1984,"Cabbages and other brassicas",148,2100,14.1892,0.000857003048180335
1984,"Carrots and turnips",17.5,227,12.9714,0.000101334819886188
1984,"Cashew nuts, with shell",501.953,210.87,0.4201,0.00290658953407611
1984,"Cassava",319.4,5886.2,18.4289,0.00184950522695134
1984,"Castor",670.6,469.7,0.7004,0.00388315029803873
1984,"Cauliflowers and broccoli",190,2400,12.6316,0.00110020661590719
1984,"Cherries",1.3,3,2.3077,7.5277294772597e-06
1984,"Chickpea",7161,4750,0.6633,0.0414662082974282
1984,"Chillies and peppers, dry",794.8,630.5,0.7933,0.00460233799117385
